"URI","Title","RecordId","ParentType URI","From Date","To Date","Deity","Denomination","Issuer","Manufacture","Material","Mint","Object Type","Portrait","Region","State","Symbol_obv","Symbol_rev","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Obverse Above","Reverse Above","Obverse Below","Reverse Below","Obverse Before","Reverse Before","Obverse Behind","Reverse Behind","Obverse Above or Behind","Obverse Behind or Before","Obverse Below or Behind","Obverse In Field","Reverse In Field","Obverse Left Field","Reverse Left Field","Obverse Right Field","Reverse Right Field","Obverse Exergue","Reverse Exergue","Obverse After Legend","Reverse Above, or Above and Below","Reverse Above, Below, or Both","Reverse Center","Reverse At Base","Date Record Modified"
"http://numismatics.org/crro/id/rrc-28.1","RRC 28/1","rrc-28.1","","-225","-212","Dioscuri","Stater","Anonymous","Struck","Gold","Rome","Coin","","Latium","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Oath-taking scene. Two soldiers facing each other, one bearded and without armour, one beardless and in armour; each holds spear in left hand and with sword in right hand touches pig held by figure kneeling between them.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:40Z"
"http://numismatics.org/crro/id/rrc-28.2","RRC 28/2","rrc-28.2","","-225","-212","Dioscuri","Half-stater","Anonymous","Struck","Gold","Rome","Coin","","Latium","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Oath-taking scene. Two soldiers facing each other, one bearded and without armour, one beardless and in armour; each holds spear in left hand and with sword in right hand touches pig held by figure kneeling between them.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:40Z"
"http://numismatics.org/crro/id/rrc-28.3","RRC 28/3","rrc-28.3","","-225","-212","Dioscuri||Jupiter||Victory","Didrachm","Anonymous","Struck","Silver","Rome","Coin","","Latium","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Jupiter in quadriga, right, driven by Victory. Jupiter holds sceptre in left hand and hurls thunderbolt with right hand. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:40Z"
"http://numismatics.org/crro/id/rrc-28.4","RRC 28/4","rrc-28.4","","-225","-212","Dioscuri||Jupiter||Victory","Drachma","Anonymous","Struck","Silver","Rome","Coin","","Latium","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Jupiter in quadriga, left, driven by Victory. Jupiter holds sceptre in left hand and hurls thunderbolt with right hand. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:40Z"
"http://numismatics.org/crro/id/rrc-28.5","RRC 28/5","rrc-28.5","","-225","-212","Dioscuri","Litra","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Horse galloping right. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:40Z"
"http://numismatics.org/crro/id/rrc-29.1","RRC 29/1","rrc-29.1","","-225","-214","Dioscuri","Stater","Anonymous","Struck","Gold","Uncertain value","Coin","","","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Oath-taking scene. Two soldiers facing each other, one bearded and without armour, one beardless and in armour; each holds spear in left hand and with sword in right hand touches pig held by figure kneeling between them.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:40Z"
"http://numismatics.org/crro/id/rrc-29.2","RRC 29/2","rrc-29.2","","-225","-214","Dioscuri","Half-stater","Anonymous","Struck","Gold","Uncertain value","Coin","","","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Oath-taking scene. Two soldiers facing each other, one bearded and without armour, one beardless and in armour; each holds spear in left hand and with sword in right hand touches pig held by figure kneeling between them.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:40Z"
"http://numismatics.org/crro/id/rrc-29.3","RRC 29/3","rrc-29.3","","-225","-214","Dioscuri||Jupiter||Victory","Didrachm","Anonymous","Struck","Silver","Uncertain value","Coin","","","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Jupiter in quadriga, right, driven by Victory. Jupiter holds sceptre in left hand and hurls thunderbolt with right hand. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:40Z"
"http://numismatics.org/crro/id/rrc-29.4","RRC 29/4","rrc-29.4","","-225","-214","Dioscuri||Jupiter||Victory","Drachma","Anonymous","Struck","Silver","Uncertain value","Coin","","","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Jupiter in quadriga, left, driven by Victory. Jupiter holds sceptre in left hand and hurls thunderbolt with right hand. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:41Z"
"http://numismatics.org/crro/id/rrc-30.1","RRC 30/1","rrc-30.1","","-225","-214","Dioscuri||Jupiter||Victory","Didrachm","Anonymous","Struck","Silver","Uncertain value","Coin","","","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Jupiter in quadriga, right, driven by Victory. Jupiter holds sceptre in left hand and hurls thunderbolt with right hand. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:41Z"
"http://numismatics.org/crro/id/rrc-30.2","RRC 30/2","rrc-30.2","","-225","-214","Dioscuri||Jupiter||Victory","Drachma","Anonymous","Struck","Silver","Uncertain value","Coin","","","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Jupiter in quadriga, left, driven by Victory. Jupiter holds sceptre in left hand and hurls thunderbolt with right hand. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:41Z"
"http://numismatics.org/crro/id/rrc-31.1","RRC 31/1","rrc-31.1","","-225","-214","Dioscuri||Jupiter||Victory","Didrachm","Anonymous","Struck","Silver","Uncertain value","Coin","","","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Jupiter in quadriga, right, driven by Victory. Jupiter holds sceptre in left hand and hurls thunderbolt with right hand. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:41Z"
"http://numismatics.org/crro/id/rrc-32.1","RRC 32/1","rrc-32.1","","-225","-214","Dioscuri||Jupiter||Victory","Didrachm","Anonymous","Struck","Silver","Uncertain value","Coin","","","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Jupiter in quadriga, right, driven by Victory. Jupiter holds sceptre in left hand and hurls thunderbolt with right hand. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:41Z"
"http://numismatics.org/crro/id/rrc-33.1","RRC 33/1","rrc-33.1","","-225","-214","Dioscuri||Jupiter||Victory","Didrachm","Anonymous","Struck","Silver","Uncertain value","Coin","","","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Jupiter in quadriga, right, driven by Victory. Jupiter holds sceptre in left hand and hurls thunderbolt with right hand. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:41Z"
"http://numismatics.org/crro/id/rrc-34.1","RRC 34/1","rrc-34.1","","-225","-217","Dioscuri||Jupiter||Victory","Didrachm","Anonymous","Struck","Silver","Uncertain value","Coin","","","","","","","Laureate, Janiform head of Dioscuri. Border of dots.","ROMA","Jupiter in quadriga, right, driven by Victory. Jupiter holds sceptre in left hand and hurls thunderbolt with right hand. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:41Z"
"http://numismatics.org/crro/id/rrc-35.1","RRC 35/1","rrc-35.1","","-225","-217","Janus","As","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","I","I","","Laureate head of bearded Janus.","","Prow, right.","","I","I","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:41Z"
"http://numismatics.org/crro/id/rrc-35.2","RRC 35/2","rrc-35.2","","-225","-217","Saturn","Semis","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","S","S","","Laureate head of Saturn, left.","","Prow, right.","","S","S","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:42Z"
"http://numismatics.org/crro/id/rrc-35.3","RRC 35/3","rrc-35.3","","-225","-217","Minerva","Triens","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","Four pellets","Four pellets","","Head of Minerva, left, wearing Corinthian helmet. | Head of Minerva, right, wearing Corinthian helmet.","","Prow, right.","","","Four pellets","Four pellets","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:42Z"
"http://numismatics.org/crro/id/rrc-35.4","RRC 35/4","rrc-35.4","","-225","-217","Hercules","Quadrans","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","Three pellets","Three pellets","","Head of Hercules, left, wearing lion skin.","","Prow, right.","","","","Three pellets","","","Three pellets","","","","","","","","","","","","","","","","","","2025-05-27T04:00:42Z"
"http://numismatics.org/crro/id/rrc-35.5","RRC 35/5","rrc-35.5","","-225","-217","Mercury","Sextans","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","Two pellets","Two pellets","","Head of Mercury, left.","","Prow, right.","","","Two pellets","Two pellets","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:42Z"
"http://numismatics.org/crro/id/rrc-35.6","RRC 35/6","rrc-35.6","","-225","-217","Roma","Uncia","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","One pellet","One pellet","","Head of Roma, left, wearing Attic helmet.","","Prow, right.","","","","One pellet","","","One pellet","","","","","","","","","","","","","","","","","","2025-05-27T04:00:42Z"
"http://numismatics.org/crro/id/rrc-36.1","RRC 36/1","rrc-36.1","","-225","-217","Janus","As","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","","I","","Laureate head of bearded Janus.","","Prow, left.","","I","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:42Z"
"http://numismatics.org/crro/id/rrc-36.2","RRC 36/2","rrc-36.2","","-225","-217","Saturn","Semis","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","","S","","Laureate head of Saturn, left.","S","Prow, left.","","S","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:42Z"
"http://numismatics.org/crro/id/rrc-36.3","RRC 36/3","rrc-36.3","","-225","-217","Minerva","Triens","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","Four pellets","Four pellets","","Head of Minerva, left, wearing Corinthian helmet. | Head of Minerva, right, wearing Corinthian helmet.","","Prow, left.","","","Four pellets","Four pellets","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:42Z"
"http://numismatics.org/crro/id/rrc-36.4","RRC 36/4","rrc-36.4","","-225","-217","Hercules","Quadrans","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","Club||Three pellets","Three pellets","","Head of Hercules, left, wearing lion skin.","","Prow, left.","","","Club||Three pellets","Three pellets","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:42Z"
"http://numismatics.org/crro/id/rrc-36.5","RRC 36/5","rrc-36.5","","-225","-217","Mercury","Sextans","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","Two pellets","Two pellets","","Head of Mercury, left.","","Prow, left.","","","Two pellets","Two pellets","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:42Z"
"http://numismatics.org/crro/id/rrc-37.1","RRC 37/1","rrc-37.1","","-225","-225","Minerva","As","Anonymous","Struck","Bronze","Uncertain value","Coin","","Italy","","","L||I||Caduceus","","Head of Minerva, facing, wearing helmet with three crests.","ROMA","Bull, right.","","L||I||Caduceus","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:43Z"
"http://numismatics.org/crro/id/rrc-38.1","RRC 38/1","rrc-38.1","","-217","-215","Janus","As","Anonymous","Cast","Bronze","Rome","Coin","","Latium","","","I","","Laureate head of bearded Janus.","","Prow, left.","","I","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:43Z"
"http://numismatics.org/crro/id/rrc-38.2","RRC 38/2","rrc-38.2","","-217","-215","Saturn","Semis","Anonymous","Cast","Bronze","Rome","Coin","","Latium","","S","S","","Laureate head of Saturn, left.","","Prow, left.","","S","","","","","S","","","","","","","","","","","","","","","","","","2025-05-27T04:00:43Z"
"http://numismatics.org/crro/id/rrc-38.3","RRC 38/3","rrc-38.3","","-217","-215","Minerva","Triens","Anonymous","Cast","Bronze","Rome","Coin","","Latium","","Four pellets","Four pellets","","Head of Minerva, left, wearing Corinthian helmet.","","Prow, left.","","","Four pellets","Four pellets","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:43Z"
"http://numismatics.org/crro/id/rrc-38.4","RRC 38/4","rrc-38.4","","-217","-215","Hercules","Quadrans","Anonymous","Cast","Bronze","Rome","Coin","","Latium","","Three pellets","Three pellets","","Head of Hercules, left, wearing lion skin.","","Prow, left.","","","","Three pellets","","","","","","","Three pellets","","","","","","","","","","","","","","2025-05-27T04:00:44Z"
"http://numismatics.org/crro/id/rrc-38.5","RRC 38/5","rrc-38.5","","-217","-215","Mercury","Sextans","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","Two pellets","Two pellets","","Head of Mercury, right.","ROMA","Prow, right.","Two pellets","","","Two pellets","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:44Z"
"http://numismatics.org/crro/id/rrc-38.6","RRC 38/6","rrc-38.6","","-217","-215","Roma","Uncia","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","One pellet","One pellet","","Head of Roma, left, wearing Attic helmet.","ROMA","Prow, right.","","","","One pellet","","","One pellet","","","","","","","","","","","","","","","","","","2025-05-27T04:00:45Z"
"http://numismatics.org/crro/id/rrc-38.7","RRC 38/7","rrc-38.7","","-217","-215","Mercury","Semuncia","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","","","","Head of Mercury, right.","ROMA","Prow, right.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:45Z"
"http://numismatics.org/crro/id/rrc-38.8","RRC 38/8","rrc-38.8","","-217","-215","Roma","Quartuncia","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","","","","Head of Roma, right, wearing Attic helmet.","ROMA","Prow, right.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:00:46Z"
"http://numismatics.org/crro/id/rrc-39.1","RRC 39/1","rrc-39.1","","-217","-215","Hercules","Triens","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","Four pellets","Four pellets","","Female head, diademed, right, hair falls in tight rolls onto both shoulders.","ROMA","Hercules fighting centaur; he holds centaur's hair in left hand and club in right hand.","","","","","","Four pellets","Four pellets","","","","","","","","","","","","","","","","","","2025-05-27T04:00:46Z"
"http://numismatics.org/crro/id/rrc-39.2","RRC 39/2","rrc-39.2","","-217","-215","Hercules","Quadrans","Anonymous","Struck","Bronze","Rome","Coin","","Latium","","Three pellets","Three pellets","","Head of Hercules, right, wearing boar-skin.","ROMA","Bull charging right; below, snake.","","Three pellets","","","","","Three pellets","","","","","","","","","","","","","","","","","","2025-05-27T04:00:46Z"
